providercode,sitecode,hour,tph_median,measure,ct_sum,avg_first_resp_delay_minute,last_updated
TS,NDC,1,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,2,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,3,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,4,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,5,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,6,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,7,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,8,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,9,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,10,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,11,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,12,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,13,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,14,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,15,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,16,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,17,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,18,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,19,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,20,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,21,54000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,22,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
TS,NDC,23,90000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,0,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,1,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,2,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,3,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,4,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,5,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,6,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,7,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,8,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,9,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,10,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,11,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,12,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,13,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,14,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,15,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,16,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,17,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,18,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,19,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,20,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,21,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,22,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AA,AA-API,23,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,0,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,1,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,2,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,3,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,4,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,5,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,6,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,7,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,8,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,9,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,10,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,11,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,12,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,13,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,14,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,15,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,16,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,17,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,18,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,19,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,20,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,21,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,22,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
AS,AS-API,23,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,0,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,1,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,2,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,3,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,4,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,5,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,6,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,7,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,8,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,9,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,10,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,11,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,12,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,13,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,14,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,15,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,16,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,17,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,18,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,19,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,20,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,21,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,22,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
SS,*,23,540000.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,0,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,1,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,2,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,3,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,4,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,5,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,6,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,7,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,8,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,9,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,10,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,11,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,12,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,13,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,14,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,15,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,16,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,17,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,18,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,19,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,20,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,21,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,22,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
AAPts,*,23,14400.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,0,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,1,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,2,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,3,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,4,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,5,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,6,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,7,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,8,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,9,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,10,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,11,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,12,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,13,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,14,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,15,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,16,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,17,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,18,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,19,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,20,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,21,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,22,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
SP,B6_API,23,115200.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,0,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,1,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,2,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,3,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,4,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,5,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,6,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,7,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,8,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,9,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,10,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,11,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,12,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,13,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,14,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,15,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,16,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,17,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,18,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,19,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,20,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,21,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,22,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
UA,UA,23,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,0,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,1,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,2,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,3,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,4,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,5,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,6,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,7,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,8,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,9,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,10,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,11,108000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,12,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,13,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,14,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,15,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,16,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,17,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,18,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,19,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,20,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,21,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,22,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
WN,WN-API,23,72000.0,TPH,99999.0,0.0,2025-06-24 14:12
